order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,expected_delivery_time,delivery_partner_id
8789,298,255,Biryani,7/18/2024 18:42,7/18/2024 20:33,Successful,380.48,1,7/18/2024 19:10,450
8790,255,230,Dal Makhani,4/5/2024 13:52,4/5/2024 15:52,Cancelled,112.16,5,4/5/2024 14:30,238
8791,256,166,Paneer Tikka,4/23/2024 10:37,4/23/2024 11:56,Successful,157.96,4,4/23/2024 10:57,292
8792,214,152,Dal Makhani,5/14/2024 14:09,5/14/2024 15:59,Successful,339.1,5,5/14/2024 14:35,91
8793,490,112,Chole Bhature,4/15/2024 21:43,4/15/2024 23:10,Successful,360.68,2,4/15/2024 22:06,207
8794,426,138,Chole Bhature,1/11/2024 11:10,1/11/2024 12:03,Successful,757.85,5,1/11/2024 11:43,286
8795,411,263,Biryani,7/17/2024 4:49,7/17/2024 5:37,Successful,410.35,5,7/17/2024 5:17,124
8796,379,218,Biryani,9/14/2024 16:14,9/14/2024 17:19,Successful,693.8,4,9/14/2024 16:44,185
8797,448,140,Biryani,5/10/2024 8:19,5/10/2024 9:05,Successful,995.92,4,5/10/2024 8:45,420
8798,198,36,Butter Chicken,8/8/2024 16:36,8/8/2024 17:59,Successful,189.78,1,8/8/2024 17:01,225
8799,293,278,Dal Makhani,5/24/2024 11:34,5/24/2024 13:29,Successful,975.62,1,5/24/2024 12:01,329
8800,87,47,Samosa,9/10/2024 3:56,9/10/2024 5:10,Successful,713.09,4,9/10/2024 4:32,344
8801,251,53,Biryani,7/13/2024 3:02,7/13/2024 4:35,Successful,385.29,3,7/13/2024 3:28,375
8802,303,83,Aloo Paratha,4/2/2024 5:36,4/2/2024 6:43,Successful,887.22,4,4/2/2024 5:59,480
8803,466,294,Tandoori Chicken,8/6/2024 23:42,8/7/2024 1:03,Successful,948.58,1,8/7/2024 0:08,399
8804,14,16,Tandoori Chicken,2/26/2024 6:50,2/26/2024 7:25,Cancelled,258.52,2,2/26/2024 7:15,90
8805,299,56,Chole Bhature,7/11/2024 13:31,7/11/2024 14:53,Successful,199.09,4,7/11/2024 13:52,352
8806,389,54,Chole Bhature,4/29/2024 16:08,4/29/2024 17:28,Successful,204.97,4,4/29/2024 16:42,83
8807,87,121,Dosa,9/11/2024 4:06,9/11/2024 5:56,Cancelled,980.8,5,9/11/2024 4:45,171
8808,459,197,Paneer Tikka,6/10/2024 21:35,6/10/2024 22:07,Successful,801.38,2,6/10/2024 22:01,242
8809,480,138,Dal Makhani,7/1/2024 10:55,7/1/2024 12:43,Successful,272,3,7/1/2024 11:25,465
8810,188,32,Tandoori Chicken,5/25/2024 19:17,5/25/2024 20:41,Cancelled,517.85,2,5/25/2024 19:46,493
8811,239,11,Aloo Paratha,3/12/2024 16:23,3/12/2024 18:15,Successful,869.83,1,3/12/2024 17:00,248
8812,434,117,Dal Makhani,3/3/2024 3:03,3/3/2024 3:30,Successful,836.03,1,3/3/2024 3:32,422
8813,32,65,Dal Makhani,6/23/2024 19:08,6/23/2024 20:26,Successful,774.95,4,6/23/2024 19:35,417
8814,106,12,Dal Makhani,4/5/2024 2:53,4/5/2024 3:18,Successful,952.53,5,4/5/2024 3:23,345
8815,143,102,Aloo Paratha,8/16/2024 1:35,8/16/2024 3:20,Successful,301.96,5,8/16/2024 2:09,355
8816,441,249,Chole Bhature,1/24/2024 19:51,1/24/2024 20:17,Successful,112.34,5,1/24/2024 20:29,236
8817,143,116,Chole Bhature,9/3/2024 17:33,9/3/2024 17:53,Cancelled,194.43,4,9/3/2024 17:53,161
8818,273,2,Pav Bhaji,1/5/2024 12:00,1/5/2024 13:40,Cancelled,288.85,4,1/5/2024 12:30,119
8819,452,34,Dal Makhani,8/15/2024 8:32,8/15/2024 10:11,Successful,695.26,4,8/15/2024 9:11,481
8820,425,57,Aloo Paratha,8/15/2024 6:49,8/15/2024 7:17,Successful,155.19,3,8/15/2024 7:09,188
8821,434,23,Dal Makhani,7/8/2024 3:59,7/8/2024 4:51,Successful,719.4,4,7/8/2024 4:30,68
8822,295,51,Tandoori Chicken,9/8/2024 21:59,9/8/2024 23:58,Successful,196,5,9/8/2024 22:34,126
8823,30,120,Dal Makhani,3/11/2024 0:05,3/11/2024 1:08,Successful,604.35,1,3/11/2024 0:38,32
8824,67,73,Paneer Tikka,2/27/2024 19:57,2/27/2024 21:32,Successful,913,2,2/27/2024 20:20,439
8825,152,151,Butter Chicken,8/17/2024 11:24,8/17/2024 12:49,Successful,179.55,2,8/17/2024 12:03,49
8826,377,263,Chole Bhature,1/10/2024 13:54,1/10/2024 14:41,Successful,977.57,5,1/10/2024 14:15,25
8827,31,131,Samosa,4/7/2024 4:27,4/7/2024 6:20,Successful,836.57,5,4/7/2024 5:07,329
8828,162,106,Paneer Tikka,3/21/2024 0:39,3/21/2024 2:05,Cancelled,852.86,1,3/21/2024 1:18,422
8829,345,254,Biryani,2/13/2024 7:09,2/13/2024 7:39,Cancelled,811.06,3,2/13/2024 7:38,62
8830,327,131,Tandoori Chicken,9/12/2024 4:41,9/12/2024 5:17,Successful,276.02,1,9/12/2024 5:05,4
8831,158,140,Dosa,8/12/2024 22:24,8/12/2024 22:46,Cancelled,274.15,3,8/12/2024 22:49,426
8832,284,85,Aloo Paratha,3/11/2024 14:31,3/11/2024 16:16,Successful,458.63,3,3/11/2024 15:06,50
8833,258,125,Tandoori Chicken,6/28/2024 14:20,6/28/2024 16:07,Successful,391.49,5,6/28/2024 14:55,93
8834,336,46,Tandoori Chicken,6/3/2024 1:40,6/3/2024 3:20,Successful,371.69,2,6/3/2024 2:08,455
8835,56,144,Tandoori Chicken,6/14/2024 15:45,6/14/2024 16:17,Successful,537.95,5,6/14/2024 16:15,320
8836,490,280,Pav Bhaji,6/25/2024 9:30,6/25/2024 9:55,Successful,588.5,4,6/25/2024 9:58,299
8837,364,35,Samosa,8/31/2024 3:09,8/31/2024 4:02,Successful,705.95,3,8/31/2024 3:31,196
8838,200,223,Chole Bhature,5/28/2024 15:24,5/28/2024 16:20,Successful,792.81,1,5/28/2024 15:55,382
8839,229,40,Butter Chicken,4/10/2024 22:19,4/10/2024 23:10,Successful,350.37,2,4/10/2024 22:41,406
8840,161,64,Chole Bhature,7/23/2024 15:57,7/23/2024 17:00,Successful,479.84,5,7/23/2024 16:18,120
8841,433,140,Dosa,4/1/2024 11:27,4/1/2024 12:36,Cancelled,478.49,5,4/1/2024 12:05,15
8842,291,207,Pav Bhaji,4/12/2024 9:55,4/12/2024 11:36,Successful,145,1,4/12/2024 10:33,469
8843,62,95,Tandoori Chicken,7/18/2024 12:12,7/18/2024 12:57,Successful,503.97,5,7/18/2024 12:43,270
8844,434,21,Samosa,1/22/2024 10:11,1/22/2024 11:19,Successful,402.22,4,1/22/2024 10:49,253
8845,114,284,Butter Chicken,7/22/2024 21:58,7/22/2024 23:25,Successful,201.56,5,7/22/2024 22:19,104
8846,460,234,Butter Chicken,4/29/2024 6:22,4/29/2024 8:09,Successful,399.28,3,4/29/2024 6:44,153
8847,384,71,Aloo Paratha,2/28/2024 2:52,2/28/2024 3:20,Successful,694.71,1,2/28/2024 3:26,373
8848,260,31,Chole Bhature,2/14/2024 17:33,2/14/2024 18:32,Successful,678.62,1,2/14/2024 18:09,405
8849,163,109,Dosa,2/24/2024 2:21,2/24/2024 4:13,Successful,734.44,1,2/24/2024 2:53,133
8850,370,116,Biryani,5/21/2024 18:51,5/21/2024 20:07,Successful,439.03,1,5/21/2024 19:17,47
8851,389,30,Tandoori Chicken,5/24/2024 20:20,5/24/2024 21:43,Successful,298.32,5,5/24/2024 20:58,437
8852,35,108,Biryani,4/29/2024 7:13,4/29/2024 8:08,Successful,757.27,5,4/29/2024 7:34,84
8853,417,116,Aloo Paratha,4/16/2024 7:38,4/16/2024 8:23,Successful,935.57,3,4/16/2024 8:07,474
8854,181,155,Tandoori Chicken,9/11/2024 2:41,9/11/2024 4:06,Successful,714.35,4,9/11/2024 3:13,64
8855,279,47,Butter Chicken,2/14/2024 4:56,2/14/2024 5:23,Successful,430.08,1,2/14/2024 5:24,271
8856,278,20,Dosa,2/12/2024 5:51,2/12/2024 6:54,Successful,519.79,5,2/12/2024 6:29,94
8857,96,207,Chole Bhature,4/30/2024 2:02,4/30/2024 3:45,Successful,647.87,5,4/30/2024 2:31,177
8858,296,118,Dosa,5/12/2024 5:18,5/12/2024 5:43,Successful,542.25,2,5/12/2024 5:55,328
8859,3,3,Pav Bhaji,2/12/2024 23:39,2/13/2024 0:57,Successful,398.76,3,2/13/2024 0:08,478
8860,343,59,Pav Bhaji,2/12/2024 19:59,2/12/2024 20:40,Successful,369.35,4,2/12/2024 20:38,418
8861,380,241,Dosa,7/30/2024 11:10,7/30/2024 12:14,Successful,438.55,1,7/30/2024 11:35,291
8862,290,46,Biryani,1/28/2024 6:52,1/28/2024 7:37,Successful,219.16,5,1/28/2024 7:30,385
8863,12,78,Samosa,7/16/2024 15:51,7/16/2024 17:21,Successful,445.98,1,7/16/2024 16:14,404
8864,20,80,Butter Chicken,6/4/2024 21:01,6/4/2024 22:30,Successful,874.65,2,6/4/2024 21:36,214
8865,148,88,Butter Chicken,3/26/2024 8:47,3/26/2024 10:11,Successful,758.51,1,3/26/2024 9:14,320
8866,350,51,Tandoori Chicken,5/19/2024 18:47,5/19/2024 20:24,Successful,475.4,1,5/19/2024 19:12,224
8867,426,196,Paneer Tikka,5/5/2024 15:58,5/5/2024 16:26,Successful,295.58,1,5/5/2024 16:27,187
8868,92,19,Tandoori Chicken,7/19/2024 2:53,7/19/2024 4:01,Successful,403.53,4,7/19/2024 3:16,372
8869,225,243,Aloo Paratha,1/10/2024 16:36,1/10/2024 17:01,Successful,758.37,4,1/10/2024 17:06,195
8870,16,47,Aloo Paratha,2/18/2024 12:50,2/18/2024 13:12,Successful,837.31,5,2/18/2024 13:18,51
8871,437,236,Biryani,8/5/2024 16:00,8/5/2024 16:34,Successful,659.96,2,8/5/2024 16:37,230
8872,358,299,Chole Bhature,1/31/2024 13:01,1/31/2024 14:53,Cancelled,843.64,2,1/31/2024 13:37,292
8873,174,146,Aloo Paratha,4/9/2024 22:43,4/9/2024 23:26,Successful,215.55,1,4/9/2024 23:05,249
8874,492,164,Dal Makhani,6/24/2024 13:20,6/24/2024 14:56,Successful,946.31,1,6/24/2024 13:46,483
8875,95,33,Chole Bhature,6/22/2024 1:30,6/22/2024 2:54,Successful,907.58,5,6/22/2024 2:01,394
8876,116,107,Dosa,2/6/2024 12:41,2/6/2024 13:10,Successful,806.35,4,2/6/2024 13:05,215
8877,342,181,Pav Bhaji,3/28/2024 8:49,3/28/2024 9:37,Successful,203.97,5,3/28/2024 9:19,29
8878,390,280,Chole Bhature,3/18/2024 0:29,3/18/2024 1:05,Successful,509.44,1,3/18/2024 1:00,98
8879,99,118,Pav Bhaji,9/4/2024 1:11,9/4/2024 3:10,Successful,943.19,4,9/4/2024 1:35,239
8880,126,212,Pav Bhaji,4/7/2024 13:37,4/7/2024 14:43,Cancelled,512.46,4,4/7/2024 14:16,89
8881,3,125,Aloo Paratha,3/26/2024 13:50,3/26/2024 14:13,Successful,891.49,2,3/26/2024 14:30,162
8882,366,200,Paneer Tikka,2/4/2024 8:19,2/4/2024 10:10,Successful,305.78,4,2/4/2024 8:49,2
8883,299,207,Chole Bhature,1/22/2024 22:38,1/23/2024 0:16,Successful,634.01,4,1/22/2024 23:06,230
8884,295,61,Paneer Tikka,3/18/2024 3:13,3/18/2024 4:05,Successful,712.05,5,3/18/2024 3:47,416
8885,368,243,Biryani,1/25/2024 13:22,1/25/2024 14:41,Successful,688.75,5,1/25/2024 13:57,73
8886,39,28,Dal Makhani,3/22/2024 5:22,3/22/2024 6:50,Successful,769.59,3,3/22/2024 5:50,235
8887,210,144,Pav Bhaji,2/16/2024 9:32,2/16/2024 11:03,Successful,518.76,4,2/16/2024 10:06,419
8888,77,86,Butter Chicken,3/10/2024 15:16,3/10/2024 16:55,Cancelled,717.78,3,3/10/2024 15:52,395
8889,397,234,Chole Bhature,2/8/2024 19:41,2/8/2024 21:21,Successful,427.16,2,2/8/2024 20:01,348
8890,431,66,Aloo Paratha,5/19/2024 10:31,5/19/2024 11:05,Successful,109.69,4,5/19/2024 10:52,375
8891,344,115,Dal Makhani,5/5/2024 23:30,5/6/2024 0:13,Successful,137.48,3,5/6/2024 0:04,1
8892,227,285,Pav Bhaji,2/3/2024 19:02,2/3/2024 21:00,Successful,511.79,4,2/3/2024 19:39,287
8893,49,184,Biryani,1/30/2024 13:08,1/30/2024 14:42,Successful,732.15,3,1/30/2024 13:43,430
8894,42,205,Samosa,1/3/2024 7:45,1/3/2024 9:17,Successful,788.68,3,1/3/2024 8:14,492
8895,82,34,Paneer Tikka,9/4/2024 15:30,9/4/2024 16:21,Successful,401.97,2,9/4/2024 16:08,285
8896,402,3,Aloo Paratha,2/11/2024 6:22,2/11/2024 8:18,Successful,724.84,2,2/11/2024 6:42,372
8897,316,146,Samosa,1/24/2024 15:41,1/24/2024 16:08,Successful,503.18,1,1/24/2024 16:02,206
8898,252,42,Chole Bhature,6/12/2024 7:25,6/12/2024 8:00,Cancelled,820.17,4,6/12/2024 7:52,194
8899,29,279,Paneer Tikka,4/4/2024 16:46,4/4/2024 17:17,Successful,942.66,4,4/4/2024 17:09,357
8900,153,195,Butter Chicken,6/5/2024 14:23,6/5/2024 15:45,Cancelled,228.9,5,6/5/2024 15:00,432
8901,471,91,Paneer Tikka,6/13/2024 16:03,6/13/2024 17:56,Successful,493.69,5,6/13/2024 16:27,451
8902,174,294,Biryani,5/14/2024 11:49,5/14/2024 12:14,Successful,771.25,1,5/14/2024 12:20,356
8903,395,261,Dosa,3/10/2024 20:45,3/10/2024 21:09,Successful,369.08,2,3/10/2024 21:21,30
8904,88,275,Aloo Paratha,7/16/2024 14:27,7/16/2024 16:09,Successful,534.73,2,7/16/2024 14:53,63
8905,375,162,Dosa,2/20/2024 11:19,2/20/2024 12:58,Successful,116.44,2,2/20/2024 11:40,170
8906,299,212,Paneer Tikka,6/30/2024 7:19,6/30/2024 8:34,Successful,805.69,5,6/30/2024 7:51,53
8907,434,181,Butter Chicken,3/18/2024 14:00,3/18/2024 15:01,Successful,230.31,3,3/18/2024 14:30,356
8908,487,75,Dal Makhani,4/1/2024 21:11,4/1/2024 22:15,Successful,853.25,1,4/1/2024 21:35,466
8909,462,170,Dosa,5/28/2024 13:16,5/28/2024 14:13,Successful,451.29,3,5/28/2024 13:38,416
8910,416,68,Samosa,7/12/2024 17:25,7/12/2024 18:18,Successful,685.22,2,7/12/2024 18:00,255
8911,190,72,Biryani,1/24/2024 16:35,1/24/2024 17:53,Successful,459.63,5,1/24/2024 17:09,172
8912,306,38,Aloo Paratha,5/24/2024 21:04,5/24/2024 21:43,Successful,818.21,4,5/24/2024 21:40,51
8913,408,283,Butter Chicken,6/18/2024 1:42,6/18/2024 3:11,Successful,711.82,2,6/18/2024 2:22,142
8914,240,218,Paneer Tikka,1/31/2024 11:54,1/31/2024 12:41,Successful,460.1,3,1/31/2024 12:24,102
8915,75,265,Paneer Tikka,6/23/2024 1:17,6/23/2024 2:48,Successful,703.31,3,6/23/2024 1:57,198
8916,114,213,Chole Bhature,1/29/2024 13:54,1/29/2024 14:55,Successful,408.47,1,1/29/2024 14:21,130
8917,29,4,Paneer Tikka,2/6/2024 13:40,2/6/2024 15:08,Successful,348.65,5,2/6/2024 14:14,267
8918,267,266,Dal Makhani,4/6/2024 19:45,4/6/2024 20:06,Successful,110.61,1,4/6/2024 20:15,126
8919,139,254,Pav Bhaji,1/7/2024 9:52,1/7/2024 10:39,Successful,595.17,3,1/7/2024 10:25,251
8920,72,53,Tandoori Chicken,8/16/2024 5:41,8/16/2024 7:27,Cancelled,484.14,5,8/16/2024 6:17,33
8921,384,291,Chole Bhature,8/4/2024 11:20,8/4/2024 11:59,Cancelled,614.36,3,8/4/2024 11:54,385
8922,160,118,Dosa,4/11/2024 13:01,4/11/2024 14:44,Successful,976.08,1,4/11/2024 13:32,428
8923,374,272,Chole Bhature,6/11/2024 2:53,6/11/2024 3:14,Successful,405.89,4,6/11/2024 3:23,1
8924,343,88,Butter Chicken,2/15/2024 18:24,2/15/2024 20:08,Successful,167.92,2,2/15/2024 18:47,430
8925,390,186,Paneer Tikka,4/29/2024 3:56,4/29/2024 4:31,Cancelled,708.95,5,4/29/2024 4:21,37
8926,353,9,Tandoori Chicken,5/20/2024 5:00,5/20/2024 5:40,Cancelled,996.96,1,5/20/2024 5:31,172
8927,1,293,Samosa,4/25/2024 3:42,4/25/2024 5:04,Successful,413.05,5,4/25/2024 4:08,454
8928,167,215,Pav Bhaji,7/29/2024 16:57,7/29/2024 18:07,Successful,870.61,3,7/29/2024 17:28,156
8929,258,289,Samosa,1/4/2024 16:47,1/4/2024 18:36,Successful,729.03,2,1/4/2024 17:07,56
8930,93,30,Aloo Paratha,7/30/2024 21:44,7/30/2024 23:22,Successful,635.83,5,7/30/2024 22:16,275
8931,210,83,Dosa,1/11/2024 22:56,1/11/2024 23:44,Successful,362.77,3,1/11/2024 23:36,400
8932,281,16,Aloo Paratha,1/2/2024 19:49,1/2/2024 21:13,Successful,906.39,4,1/2/2024 20:29,56
8933,73,14,Dosa,1/4/2024 18:51,1/4/2024 20:42,Successful,172.27,3,1/4/2024 19:26,180
8934,254,75,Tandoori Chicken,8/21/2024 2:09,8/21/2024 3:26,Successful,597.96,1,8/21/2024 2:34,228
8935,411,83,Pav Bhaji,7/19/2024 17:52,7/19/2024 19:36,Successful,669.48,3,7/19/2024 18:28,128
8936,183,53,Dosa,5/6/2024 23:39,5/7/2024 1:01,Successful,829.58,1,5/7/2024 0:12,197
8937,67,14,Paneer Tikka,8/8/2024 10:45,8/8/2024 11:29,Cancelled,567.13,3,8/8/2024 11:12,18
8938,37,41,Pav Bhaji,8/3/2024 0:06,8/3/2024 1:40,Successful,139.74,1,8/3/2024 0:39,267
8939,130,148,Chole Bhature,4/27/2024 1:48,4/27/2024 3:06,Successful,159.03,3,4/27/2024 2:19,162
8940,177,202,Dal Makhani,4/17/2024 17:55,4/17/2024 19:25,Successful,935.47,2,4/17/2024 18:34,457
8941,271,254,Pav Bhaji,5/17/2024 16:44,5/17/2024 17:49,Successful,664.41,5,5/17/2024 17:09,419
8942,296,166,Butter Chicken,2/25/2024 8:12,2/25/2024 9:16,Successful,925.67,3,2/25/2024 8:35,105
8943,125,236,Samosa,8/30/2024 12:53,8/30/2024 14:06,Successful,999.05,5,8/30/2024 13:19,179
8944,58,9,Chole Bhature,4/9/2024 18:54,4/9/2024 19:56,Successful,323.63,5,4/9/2024 19:28,49
8945,249,14,Biryani,1/3/2024 12:34,1/3/2024 13:43,Successful,927.96,2,1/3/2024 13:07,82
8946,324,272,Biryani,5/9/2024 23:38,5/10/2024 0:06,Successful,591.18,2,5/10/2024 0:00,73
8947,275,52,Butter Chicken,6/7/2024 9:52,6/7/2024 10:25,Successful,762.21,1,6/7/2024 10:24,186
8948,270,42,Biryani,5/4/2024 0:32,5/4/2024 2:21,Successful,551.06,1,5/4/2024 1:05,179
8949,21,252,Chole Bhature,7/29/2024 16:29,7/29/2024 17:41,Successful,290.05,2,7/29/2024 17:05,32
8950,422,247,Samosa,6/30/2024 9:50,6/30/2024 10:52,Successful,135.71,1,6/30/2024 10:17,169
8951,264,148,Tandoori Chicken,4/3/2024 18:30,4/3/2024 20:09,Successful,908.03,5,4/3/2024 19:02,499
8952,305,163,Pav Bhaji,8/17/2024 8:51,8/17/2024 9:21,Successful,857.42,2,8/17/2024 9:17,331
8953,446,265,Aloo Paratha,3/25/2024 12:30,3/25/2024 13:35,Successful,446.23,5,3/25/2024 13:07,362
8954,401,149,Pav Bhaji,4/21/2024 16:29,4/21/2024 18:20,Successful,196.88,2,4/21/2024 17:00,298
8955,158,39,Paneer Tikka,5/14/2024 2:14,5/14/2024 3:36,Successful,525.55,5,5/14/2024 2:47,82
8956,27,98,Dosa,2/6/2024 8:21,2/6/2024 10:17,Successful,736.64,1,2/6/2024 9:00,369
8957,267,164,Chole Bhature,8/27/2024 19:22,8/27/2024 20:03,Successful,190.48,2,8/27/2024 19:50,474
8958,170,295,Butter Chicken,2/10/2024 16:00,2/10/2024 16:26,Successful,506.43,1,2/10/2024 16:26,298
8959,76,61,Chole Bhature,1/1/2024 23:38,1/2/2024 1:33,Successful,982.64,2,1/2/2024 0:13,463
8960,229,259,Biryani,1/28/2024 23:09,1/29/2024 0:46,Successful,118.35,5,1/28/2024 23:31,143
8961,414,53,Chole Bhature,6/28/2024 4:51,6/28/2024 5:50,Successful,223.72,3,6/28/2024 5:29,225
8962,168,281,Samosa,1/25/2024 7:06,1/25/2024 8:04,Cancelled,541.06,3,1/25/2024 7:27,21
8963,112,4,Tandoori Chicken,6/26/2024 15:47,6/26/2024 17:21,Successful,428.79,1,6/26/2024 16:18,470
8964,473,140,Paneer Tikka,7/15/2024 7:05,7/15/2024 7:59,Cancelled,662.8,5,7/15/2024 7:31,397
8965,229,121,Tandoori Chicken,2/8/2024 16:13,2/8/2024 16:46,Cancelled,950.34,5,2/8/2024 16:39,332
8966,235,33,Chole Bhature,6/1/2024 18:19,6/1/2024 19:30,Successful,947.34,5,6/1/2024 18:49,327
8967,260,26,Pav Bhaji,4/23/2024 8:30,4/23/2024 10:08,Cancelled,739.22,4,4/23/2024 8:58,291
8968,45,143,Tandoori Chicken,2/12/2024 4:59,2/12/2024 5:54,Successful,707.81,5,2/12/2024 5:22,465
8969,34,157,Paneer Tikka,4/18/2024 7:04,4/18/2024 7:29,Cancelled,759.01,3,4/18/2024 7:38,43
8970,369,288,Butter Chicken,5/19/2024 21:49,5/19/2024 23:21,Successful,117.77,4,5/19/2024 22:16,86
8971,356,111,Aloo Paratha,7/12/2024 13:33,7/12/2024 15:30,Successful,115.75,1,7/12/2024 14:10,3
8972,284,132,Samosa,7/17/2024 4:59,7/17/2024 6:51,Successful,541.15,3,7/17/2024 5:28,340
8973,167,113,Dal Makhani,8/19/2024 12:44,8/19/2024 13:28,Successful,120.2,1,8/19/2024 13:10,459
8974,210,76,Pav Bhaji,5/18/2024 3:53,5/18/2024 5:28,Successful,448.39,3,5/18/2024 4:16,100
8975,30,74,Tandoori Chicken,7/31/2024 23:32,8/1/2024 0:04,Successful,131.77,2,8/1/2024 0:12,262
8976,456,115,Dal Makhani,2/27/2024 14:08,2/27/2024 15:57,Successful,278.27,1,2/27/2024 14:45,424
8977,360,242,Aloo Paratha,3/16/2024 6:24,3/16/2024 7:37,Successful,257.76,4,3/16/2024 6:59,422
8978,439,259,Samosa,1/27/2024 19:29,1/27/2024 21:04,Successful,387.92,2,1/27/2024 19:52,228
8979,67,35,Paneer Tikka,1/4/2024 0:55,1/4/2024 2:49,Successful,803.71,2,1/4/2024 1:26,123
8980,408,147,Samosa,5/19/2024 13:40,5/19/2024 14:23,Successful,613.34,2,5/19/2024 14:19,436
8981,238,48,Aloo Paratha,6/8/2024 10:16,6/8/2024 11:40,Successful,451.2,2,6/8/2024 10:39,239
8982,452,229,Chole Bhature,8/2/2024 16:36,8/2/2024 18:27,Successful,625,3,8/2/2024 17:05,99
8983,366,240,Samosa,7/9/2024 23:26,7/10/2024 1:03,Successful,609.51,3,7/9/2024 23:47,289
8984,279,145,Chole Bhature,1/16/2024 14:16,1/16/2024 15:25,Successful,557.68,2,1/16/2024 14:40,57
8985,36,108,Pav Bhaji,8/5/2024 3:15,8/5/2024 3:52,Cancelled,217.53,2,8/5/2024 3:35,78
8986,343,70,Dal Makhani,7/5/2024 21:29,7/5/2024 23:23,Successful,240.55,5,7/5/2024 21:53,363
8987,293,286,Paneer Tikka,3/16/2024 11:53,3/16/2024 12:24,Cancelled,157.71,4,3/16/2024 12:26,285
8988,21,27,Tandoori Chicken,4/10/2024 6:01,4/10/2024 7:07,Successful,124.39,4,4/10/2024 6:37,174
8989,377,150,Dosa,6/23/2024 23:26,6/23/2024 23:54,Successful,316.55,1,6/23/2024 23:49,45
8990,370,41,Biryani,4/23/2024 11:59,4/23/2024 13:49,Successful,317.92,1,4/23/2024 12:38,423
8991,111,123,Biryani,8/14/2024 4:31,8/14/2024 6:20,Successful,533.86,3,8/14/2024 4:57,362
8992,307,14,Pav Bhaji,4/28/2024 4:47,4/28/2024 6:26,Successful,147.6,1,4/28/2024 5:12,364
8993,468,187,Dosa,2/15/2024 17:55,2/15/2024 18:28,Successful,423.67,5,2/15/2024 18:15,440
8994,298,204,Biryani,2/6/2024 3:38,2/6/2024 4:07,Successful,641.73,1,2/6/2024 4:01,188
8995,388,189,Dosa,9/2/2024 22:01,9/2/2024 22:52,Cancelled,147.04,4,9/2/2024 22:24,99
8996,198,75,Pav Bhaji,7/1/2024 16:17,7/1/2024 18:17,Successful,933.48,3,7/1/2024 16:48,124
8997,83,162,Dal Makhani,8/24/2024 22:17,8/24/2024 23:00,Successful,569.03,2,8/24/2024 22:46,165
8998,253,298,Samosa,2/29/2024 22:11,2/29/2024 22:42,Successful,314.79,5,2/29/2024 22:47,351
8999,483,240,Samosa,7/25/2024 21:09,7/25/2024 21:37,Successful,651.22,4,7/25/2024 21:46,31
9000,68,55,Biryani,1/20/2024 1:18,1/20/2024 2:39,Successful,414.34,5,1/20/2024 1:43,336
9001,472,183,Pav Bhaji,2/7/2024 15:02,2/7/2024 16:34,Successful,240.02,4,2/7/2024 15:35,335
9002,67,268,Biryani,9/15/2024 22:01,9/15/2024 23:16,Successful,162.83,5,9/15/2024 22:27,61
9003,350,213,Pav Bhaji,8/25/2024 14:21,8/25/2024 15:28,Successful,148.58,5,8/25/2024 14:42,216
9004,48,184,Dal Makhani,6/23/2024 4:18,6/23/2024 4:45,Successful,828.72,2,6/23/2024 4:40,298
9005,13,32,Butter Chicken,8/7/2024 4:35,8/7/2024 5:18,Successful,114.24,5,8/7/2024 4:59,49
9006,2,138,Paneer Tikka,6/22/2024 10:32,6/22/2024 12:11,Successful,419.1,1,6/22/2024 10:54,460
9007,66,177,Samosa,5/12/2024 18:51,5/12/2024 19:26,Successful,493.58,3,5/12/2024 19:20,342
9008,153,119,Butter Chicken,3/3/2024 8:29,3/3/2024 8:56,Successful,597.1,3,3/3/2024 9:08,335
9009,408,263,Tandoori Chicken,8/24/2024 9:11,8/24/2024 9:46,Successful,373.97,4,8/24/2024 9:50,441
9010,337,26,Dal Makhani,3/17/2024 19:59,3/17/2024 21:15,Successful,182.72,2,3/17/2024 20:37,372
9011,13,246,Dal Makhani,3/24/2024 1:53,3/24/2024 2:51,Successful,255.74,1,3/24/2024 2:17,379
9012,253,37,Tandoori Chicken,7/20/2024 10:40,7/20/2024 11:56,Successful,205.47,1,7/20/2024 11:14,119
9013,112,44,Paneer Tikka,7/12/2024 21:58,7/12/2024 22:43,Successful,724.99,4,7/12/2024 22:27,49
9014,345,124,Chole Bhature,6/13/2024 13:24,6/13/2024 14:41,Successful,628.66,2,6/13/2024 13:57,262
9015,409,176,Tandoori Chicken,7/5/2024 6:22,7/5/2024 7:53,Successful,222.54,4,7/5/2024 6:46,184
9016,471,166,Samosa,5/31/2024 1:29,5/31/2024 2:44,Successful,357.35,4,5/31/2024 1:54,455
9017,41,293,Pav Bhaji,7/24/2024 11:38,7/24/2024 13:34,Successful,488.7,3,7/24/2024 11:59,4
9018,358,98,Tandoori Chicken,2/24/2024 17:48,2/24/2024 19:15,Successful,108.71,3,2/24/2024 18:15,45
9019,95,234,Butter Chicken,3/8/2024 6:37,3/8/2024 7:29,Successful,925.47,4,3/8/2024 7:13,286
9020,408,282,Dal Makhani,8/9/2024 16:07,8/9/2024 17:31,Successful,651.17,1,8/9/2024 16:45,91
